estuary	CommonName	LifeStage	SalZone	Winter	Spring	Summer	Fall	All	TaxaName	State	Latitude	Longitude	Count	PctDensity
MASSACHUSETTS BAY	SPINY DOGFISH	JUVENILES	>25 ppt	0	0.666666667	3.666666667	3	1.833333333	"SPINY DOGFISH, JUVENILES, >25 ppt"	MA	42.375	-70.7837	1.833333333	0.003908332
MASSACHUSETTS BAY	STRIPED BASS	JUVENILES	>25 ppt	0	2	3	2.666666667	1.916666667	"STRIPED BASS, JUVENILES, >25 ppt"	MA	42.375	-70.7837	1.916666667	0.004085983
MASSACHUSETTS BAY	TAUTOG	JUVENILES	>25 ppt	3	3	3	3	3	"TAUTOG, JUVENILES, >25 ppt"	MA	42.375	-70.7837	3	0.006395452
MASSACHUSETTS BAY	THREESPINE STICKLEBACK	JUVENILES	>25 ppt	3	3	3	3	3	"THREESPINE STICKLEBACK, JUVENILES, >25 ppt"	MA	42.375	-70.7837	3	0.006395452
MASSACHUSETTS BAY	WHITE HAKE	JUVENILES	>25 ppt	2	3	3	3	2.75	"WHITE HAKE, JUVENILES, >25 ppt"	MA	42.375	-70.7837	2.75	0.005862498
MASSACHUSETTS BAY	WHITE PERCH	JUVENILES	>25 ppt	0	0	0	0	0	"WHITE PERCH, JUVENILES, >25 ppt"	MA	42.375	-70.7837	0	0
MASSACHUSETTS BAY	WINDOWPANE FLOUNDER	JUVENILES	>25 ppt	3	3	3	3	3	"WINDOWPANE FLOUNDER, JUVENILES, >25 ppt"	MA	42.375	-70.7837	3	0.006395452
MASSACHUSETTS BAY	WINTER FLOUNDER	JUVENILES	>25 ppt	5	5	5	5	5	"WINTER FLOUNDER, JUVENILES, >25 ppt"	MA	42.375	-70.7837	5	0.010659087
MASSACHUSETTS BAY	YELLOWTAIL FLOUNDER	JUVENILES	>25 ppt	3	3	3	3	3	"YELLOWTAIL FLOUNDER, JUVENILES, >25 ppt"	MA	42.375	-70.7837	3	0.006395452
WAQUOIT BAY	ALEWIFE	JUVENILES	0.5-25 ppt	0	2.666666667	3	2.666666667	2.083333333	"ALEWIFE, JUVENILES, 0.5-25 ppt"	MA	41.59845	-70.288792	2.083333333	0.00390686
WAQUOIT BAY	ALEWIFE	JUVENILES	>25 ppt	2	2.666666667	3	3	2.666666667	"ALEWIFE, JUVENILES, >25 ppt"	MA	41.59845	-70.288792	2.666666667	0.005000781
WAQUOIT BAY	AMERICAN EEL	JUVENILES	0.5-25 ppt	3	3.333333333	4	3.666666667	3.5	"AMERICAN EEL, JUVENILES, 0.5-25 ppt"	MA	41.59845	-70.288792	3.5	0.006563526
WAQUOIT BAY	AMERICAN EEL	JUVENILES	>25 ppt	2	3	3	2	2.5	"AMERICAN EEL, JUVENILES, >25 ppt"	MA	41.59845	-70.288792	2.5	0.004688233
WAQUOIT BAY	AMERICAN LOBSTER	JUVENILES	0.5-25 ppt	0.666666667	0.666666667	2	2	1.333333333	"AMERICAN LOBSTER, JUVENILES, 0.5-25 ppt"	MA	41.59845	-70.288792	1.333333333	0.002500391
WAQUOIT BAY	AMERICAN LOBSTER	JUVENILES	>25 ppt	0.666666667	1.333333333	3	3	2	"AMERICAN LOBSTER, JUVENILES, >25 ppt"	MA	41.59845	-70.288792	2	0.003750586
WAQUOIT BAY	AMERICAN SAND LANCE	JUVENILES	0.5-25 ppt	2	2	2	2	2	"AMERICAN SAND LANCE, JUVENILES, 0.5-25 ppt"	MA	41.59845	-70.288792	2	0.003750586
WAQUOIT BAY	AMERICAN SAND LANCE	JUVENILES	>25 ppt	3	3	3	3	3	"AMERICAN SAND LANCE, JUVENILES, >25 ppt"	MA	41.59845	-70.288792	3	0.005625879
WAQUOIT BAY	AMERICAN SHAD	JUVENILES	0.5-25 ppt	0	1.333333333	1.333333333	0	0.666666667	"AMERICAN SHAD, JUVENILES, 0.5-25 ppt"	MA	41.59845	-70.288792	0.666666667	0.001250195
WAQUOIT BAY	AMERICAN SHAD	JUVENILES	>25 ppt	0	1.333333333	1.333333333	0	0.666666667	"AMERICAN SHAD, JUVENILES, >25 ppt"	MA	41.59845	-70.288792	0.666666667	0.001250195
WAQUOIT BAY	ATLANTIC COD	JUVENILES	0.5-25 ppt	0	0	0	0	0	"ATLANTIC COD, JUVENILES, 0.5-25 ppt"	MA	41.59845	-70.288792	0	0
WAQUOIT BAY	ATLANTIC COD	JUVENILES	>25 ppt	2	2	2	2	2	"ATLANTIC COD, JUVENILES, >25 ppt"	MA	41.59845	-70.288792	2	0.003750586
WAQUOIT BAY	ATLANTIC CROAKER	JUVENILES	0.5-25 ppt	0	0	0	0	0	"ATLANTIC CROAKER, JUVENILES, 0.5-25 ppt"	MA	41.59845	-70.288792	0	0
WAQUOIT BAY	ATLANTIC CROAKER	JUVENILES	>25 ppt	0	0	0	0	0	"ATLANTIC CROAKER, JUVENILES, >25 ppt"	MA	41.59845	-70.288792	0	0
WAQUOIT BAY	ATLANTIC HERRING	JUVENILES	0.5-25 ppt	2	2	2	2	2	"ATLANTIC HERRING, JUVENILES, 0.5-25 ppt"	MA	41.59845	-70.288792	2	0.003750586
WAQUOIT BAY	ATLANTIC HERRING	JUVENILES	>25 ppt	2	2	2	2	2	"ATLANTIC HERRING, JUVENILES, >25 ppt"	MA	41.59845	-70.288792	2	0.003750586
WAQUOIT BAY	ATLANTIC MACKEREL	JUVENILES	0.5-25 ppt	0	0	0	0	0	"ATLANTIC MACKEREL, JUVENILES, 0.5-25 ppt"	MA	41.59845	-70.288792	0	0
WAQUOIT BAY	ATLANTIC MACKEREL	JUVENILES	>25 ppt	0	0.666666667	2	0.666666667	0.833333333	"ATLANTIC MACKEREL, JUVENILES, >25 ppt"	MA	41.59845	-70.288792	0.833333333	0.001562744
WAQUOIT BAY	ATLANTIC MENHADEN	JUVENILES	0.5-25 ppt	0	0.666666667	2	2	1.166666667	"ATLANTIC MENHADEN, JUVENILES, 0.5-25 ppt"	MA	41.59845	-70.288792	1.166666667	0.002187842
WAQUOIT BAY	ATLANTIC MENHADEN	JUVENILES	>25 ppt	0	0.666666667	2	2	1.166666667	"ATLANTIC MENHADEN, JUVENILES, >25 ppt"	MA	41.59845	-70.288792	1.166666667	0.002187842
WAQUOIT BAY	ATLANTIC SALMON	JUVENILES	0.5-25 ppt	0	0	0	0	0	"ATLANTIC SALMON, JUVENILES, 0.5-25 ppt"	MA	41.59845	-70.288792	0	0
WAQUOIT BAY	ATLANTIC SALMON	JUVENILES	>25 ppt	0	0	0	0	0	"ATLANTIC SALMON, JUVENILES, >25 ppt"	MA	41.59845	-70.288792	0	0
WAQUOIT BAY	ATLANTIC STINGRAY	JUVENILES	0.5-25 ppt	0	0	0	0	0	"ATLANTIC STINGRAY, JUVENILES, 0.5-25 ppt"	MA	41.59845	-70.288792	0	0
WAQUOIT BAY	ATLANTIC STINGRAY	JUVENILES	>25 ppt	0	0	0	0	0	"ATLANTIC STINGRAY, JUVENILES, >25 ppt"	MA	41.59845	-70.288792	0	0
WAQUOIT BAY	ATLANTIC STURGEON	JUVENILES	0.5-25 ppt	0	0	0	0	0	"ATLANTIC STURGEON, JUVENILES, 0.5-25 ppt"	MA	41.59845	-70.288792	0	0
WAQUOIT BAY	ATLANTIC STURGEON	JUVENILES	>25 ppt	0	0	0	0	0	"ATLANTIC STURGEON, JUVENILES, >25 ppt"	MA	41.59845	-70.288792	0	0
WAQUOIT BAY	ATLANTIC TOMCOD	JUVENILES	0.5-25 ppt	2	2	2	2	2	"ATLANTIC TOMCOD, JUVENILES, 0.5-25 ppt"	MA	41.59845	-70.288792	2	0.003750586
WAQUOIT BAY	ATLANTIC TOMCOD	JUVENILES	>25 ppt	2	2	2	2	2	"ATLANTIC TOMCOD, JUVENILES, >25 ppt"	MA	41.59845	-70.288792	2	0.003750586
WAQUOIT BAY	BAY ANCHOVY	JUVENILES	0.5-25 ppt	0	1.333333333	2	2	1.333333333	"BAY ANCHOVY, JUVENILES, 0.5-25 ppt"	MA	41.59845	-70.288792	1.333333333	0.002500391
WAQUOIT BAY	BAY ANCHOVY	JUVENILES	>25 ppt	0	1.333333333	2	2	1.333333333	"BAY ANCHOVY, JUVENILES, >25 ppt"	MA	41.59845	-70.288792	1.333333333	0.002500391
WAQUOIT BAY	BAY SCALLOP	JUVENILES	0.5-25 ppt	3	3	3	3	3	"BAY SCALLOP, JUVENILES, 0.5-25 ppt"	MA	41.59845	-70.288792	3	0.005625879
WAQUOIT BAY	BAY SCALLOP	JUVENILES	>25 ppt	3	3	3	3	3	"BAY SCALLOP, JUVENILES, >25 ppt"	MA	41.59845	-70.288792	3	0.005625879
WAQUOIT BAY	BLACK DRUM	JUVENILES	0.5-25 ppt	0	0	0	0	0	"BLACK DRUM, JUVENILES, 0.5-25 ppt"	MA	41.59845	-70.288792	0	0
WAQUOIT BAY	BLACK DRUM	JUVENILES	>25 ppt	0	0	0	0	0	"BLACK DRUM, JUVENILES, >25 ppt"	MA	41.59845	-70.288792	0	0
WAQUOIT BAY	BLACK SEA BASS	JUVENILES	0.5-25 ppt	0	0	0	0	0	"BLACK SEA BASS, JUVENILES, 0.5-25 ppt"	MA	41.59845	-70.288792	0	0
WAQUOIT BAY	BLACK SEA BASS	JUVENILES	>25 ppt	0	0.666666667	2	2	1.166666667	"BLACK SEA BASS, JUVENILES, >25 ppt"	MA	41.59845	-70.288792	1.166666667	0.002187842
WAQUOIT BAY	BLUE CRAB	JUVENILES	0.5-25 ppt	0	0.666666667	3	2	1.416666667	"BLUE CRAB, JUVENILES, 0.5-25 ppt"	MA	41.59845	-70.288792	1.416666667	0.002656665
WAQUOIT BAY	BLUE CRAB	JUVENILES	>25 ppt	0	0.666666667	3	1.666666667	1.333333333	"BLUE CRAB, JUVENILES, >25 ppt"	MA	41.59845	-70.288792	1.333333333	0.002500391
WAQUOIT BAY	BLUE MUSSEL	JUVENILES	0.5-25 ppt	2	2	2	2	2	"BLUE MUSSEL, JUVENILES, 0.5-25 ppt"	MA	41.59845	-70.288792	2	0.003750586
WAQUOIT BAY	BLUE MUSSEL	JUVENILES	>25 ppt	2	2	2	2	2	"BLUE MUSSEL, JUVENILES, >25 ppt"	MA	41.59845	-70.288792	2	0.003750586
WAQUOIT BAY	BLUEBACK HERRING	JUVENILES	0.5-25 ppt	0	2	3	2	1.75	"BLUEBACK HERRING, JUVENILES, 0.5-25 ppt"	MA	41.59845	-70.288792	1.75	0.003281763
WAQUOIT BAY	BLUEBACK HERRING	JUVENILES	>25 ppt	2	2.666666667	3	2.666666667	2.583333333	"BLUEBACK HERRING, JUVENILES, >25 ppt"	MA	41.59845	-70.288792	2.583333333	0.004844507
WAQUOIT BAY	BLUEFISH	JUVENILES	0.5-25 ppt	0	0.666666667	3	2	1.416666667	"BLUEFISH, JUVENILES, 0.5-25 ppt"	MA	41.59845	-70.288792	1.416666667	0.002656665
WAQUOIT BAY	BLUEFISH	JUVENILES	>25 ppt	0	0.666666667	3	3	1.666666667	"BLUEFISH, JUVENILES, >25 ppt"	MA	41.59845	-70.288792	1.666666667	0.003125488
WAQUOIT BAY	BROWN SHRIMP	JUVENILES	0.5-25 ppt	0	0	0	0	0	"BROWN SHRIMP, JUVENILES, 0.5-25 ppt"	MA	41.59845	-70.288792	0	0
WAQUOIT BAY	BROWN SHRIMP	JUVENILES	>25 ppt	0	0	0	0	0	"BROWN SHRIMP, JUVENILES, >25 ppt"	MA	41.59845	-70.288792	0	0
WAQUOIT BAY	BUTTERFISH	JUVENILES	0.5-25 ppt	0	0.666666667	2	1.333333333	1	"BUTTERFISH, JUVENILES, 0.5-25 ppt"	MA	41.59845	-70.288792	1	0.001875293
WAQUOIT BAY	BUTTERFISH	JUVENILES	>25 ppt	0	1	3	2	1.5	"BUTTERFISH, JUVENILES, >25 ppt"	MA	41.59845	-70.288792	1.5	0.00281294
WAQUOIT BAY	CHANNEL CATFISH	JUVENILES	0.5-25 ppt	0	0	0	0	0	"CHANNEL CATFISH, JUVENILES, 0.5-25 ppt"	MA	41.59845	-70.288792	0	0
WAQUOIT BAY	CHANNEL CATFISH	JUVENILES	>25 ppt	0	0	0	0	0	"CHANNEL CATFISH, JUVENILES, >25 ppt"	MA	41.59845	-70.288792	0	0
WAQUOIT BAY	COWNOSE RAY	JUVENILES	0.5-25 ppt	0	0	0	0	0	"COWNOSE RAY, JUVENILES, 0.5-25 ppt"	MA	41.59845	-70.288792	0	0
WAQUOIT BAY	COWNOSE RAY	JUVENILES	>25 ppt	0	0	0	0	0	"COWNOSE RAY, JUVENILES, >25 ppt"	MA	41.59845	-70.288792	0	0
WAQUOIT BAY	CUNNER	JUVENILES	0.5-25 ppt	0	3	3	3	2.25	"CUNNER, JUVENILES, 0.5-25 ppt"	MA	41.59845	-70.288792	2.25	0.004219409
WAQUOIT BAY	CUNNER	JUVENILES	>25 ppt	2	3.666666667	4.666666667	4.333333333	3.666666667	"CUNNER, JUVENILES, >25 ppt"	MA	41.59845	-70.288792	3.666666667	0.006876074
WAQUOIT BAY	DAGGERBLADE GRASS SHRIMP	JUVENILES	0.5-25 ppt	1.333333333	0	3.333333333	4	2.166666667	"DAGGERBLADE GRASS SHRIMP, JUVENILES, 0.5-25 ppt"	MA	41.59845	-70.288792	2.166666667	0.004063135
WAQUOIT BAY	DAGGERBLADE GRASS SHRIMP	JUVENILES	>25 ppt	1.333333333	0	3.333333333	4	2.166666667	"DAGGERBLADE GRASS SHRIMP, JUVENILES, >25 ppt"	MA	41.59845	-70.288792	2.166666667	0.004063135
WAQUOIT BAY	EASTERN OYSTER	JUVENILES	0.5-25 ppt	2	2	2	2	2	"EASTERN OYSTER, JUVENILES, 0.5-25 ppt"	MA	41.59845	-70.288792	2	0.003750586
WAQUOIT BAY	EASTERN OYSTER	JUVENILES	>25 ppt	2	2	2	2	2	"EASTERN OYSTER, JUVENILES, >25 ppt"	MA	41.59845	-70.288792	2	0.003750586
WAQUOIT BAY	GOBIES	JUVENILES	0.5-25 ppt	2	2	2	2	2	"GOBIES, JUVENILES, 0.5-25 ppt"	MA	41.59845	-70.288792	2	0.003750586
WAQUOIT BAY	GOBIES	JUVENILES	>25 ppt	2	2	2	2	2	"GOBIES, JUVENILES, >25 ppt"	MA	41.59845	-70.288792	2	0.003750586
WAQUOIT BAY	HADDOCK	JUVENILES	0.5-25 ppt	0	0	0	0	0	"HADDOCK, JUVENILES, 0.5-25 ppt"	MA	41.59845	-70.288792	0	0
WAQUOIT BAY	HADDOCK	JUVENILES	>25 ppt	0	0	0	0	0	"HADDOCK, JUVENILES, >25 ppt"	MA	41.59845	-70.288792	0	0
WAQUOIT BAY	HOGCHOKER	JUVENILES	0.5-25 ppt	2	2	2	2	2	"HOGCHOKER, JUVENILES, 0.5-25 ppt"	MA	41.59845	-70.288792	2	0.003750586
WAQUOIT BAY	HOGCHOKER	JUVENILES	>25 ppt	2	2	2	2	2	"HOGCHOKER, JUVENILES, >25 ppt"	MA	41.59845	-70.288792	2	0.003750586
WAQUOIT BAY	KILLIFISHES	JUVENILES	0.5-25 ppt	5	5	5	5	5	"KILLIFISHES, JUVENILES, 0.5-25 ppt"	MA	41.59845	-70.288792	5	0.009376465
WAQUOIT BAY	KILLIFISHES	JUVENILES	>25 ppt	5	5	5	5	5	"KILLIFISHES, JUVENILES, >25 ppt"	MA	41.59845	-70.288792	5	0.009376465
WAQUOIT BAY	MULLETS	JUVENILES	0.5-25 ppt	0	0.666666667	3	1.666666667	1.333333333	"MULLETS, JUVENILES, 0.5-25 ppt"	MA	41.59845	-70.288792	1.333333333	0.002500391
WAQUOIT BAY	MULLETS	JUVENILES	>25 ppt	0	0.666666667	3	1.666666667	1.333333333	"MULLETS, JUVENILES, >25 ppt"	MA	41.59845	-70.288792	1.333333333	0.002500391
WAQUOIT BAY	NORTHERN KINGFISH	JUVENILES	0.5-25 ppt	0	0	0	0	0	"NORTHERN KINGFISH, JUVENILES, 0.5-25 ppt"	MA	41.59845	-70.288792	0	0
WAQUOIT BAY	NORTHERN KINGFISH	JUVENILES	>25 ppt	0	0.666666667	2	1.333333333	1	"NORTHERN KINGFISH, JUVENILES, >25 ppt"	MA	41.59845	-70.288792	1	0.001875293
WAQUOIT BAY	NORTHERN PIPEFISH	JUVENILES	0.5-25 ppt	2	2.333333333	3	3	2.583333333	"NORTHERN PIPEFISH, JUVENILES, 0.5-25 ppt"	MA	41.59845	-70.288792	2.583333333	0.004844507
WAQUOIT BAY	NORTHERN PIPEFISH	JUVENILES	>25 ppt	2	2.666666667	3	3	2.666666667	"NORTHERN PIPEFISH, JUVENILES, >25 ppt"	MA	41.59845	-70.288792	2.666666667	0.005000781
WAQUOIT BAY	NORTHERN SEAROBIN	JUVENILES	0.5-25 ppt	0	1	3	1.666666667	1.416666667	"NORTHERN SEAROBIN, JUVENILES, 0.5-25 ppt"	MA	41.59845	-70.288792	1.416666667	0.002656665
WAQUOIT BAY	NORTHERN SEAROBIN	JUVENILES	>25 ppt	0	1	3	1.666666667	1.416666667	"NORTHERN SEAROBIN, JUVENILES, >25 ppt"	MA	41.59845	-70.288792	1.416666667	0.002656665
WAQUOIT BAY	NORTHERN SHRIMP	JUVENILES	0.5-25 ppt	0	0	0	0	0	"NORTHERN SHRIMP, JUVENILES, 0.5-25 ppt"	MA	41.59845	-70.288792	0	0
WAQUOIT BAY	NORTHERN SHRIMP	JUVENILES	>25 ppt	0	0	0	0	0	"NORTHERN SHRIMP, JUVENILES, >25 ppt"	MA	41.59845	-70.288792	0	0
WAQUOIT BAY	OYSTER TOADFISH	JUVENILES	0.5-25 ppt	3	3	3	3	3	"OYSTER TOADFISH, JUVENILES, 0.5-25 ppt"	MA	41.59845	-70.288792	3	0.005625879
WAQUOIT BAY	OYSTER TOADFISH	JUVENILES	>25 ppt	3	3	3	3	3	"OYSTER TOADFISH, JUVENILES, >25 ppt"	MA	41.59845	-70.288792	3	0.005625879
WAQUOIT BAY	PINFISH	JUVENILES	0.5-25 ppt	0	0	0	0	0	"PINFISH, JUVENILES, 0.5-25 ppt"	MA	41.59845	-70.288792	0	0
WAQUOIT BAY	PINFISH	JUVENILES	>25 ppt	0	0	0	0	0	"PINFISH, JUVENILES, >25 ppt"	MA	41.59845	-70.288792	0	0
WAQUOIT BAY	POLLOCK	JUVENILES	0.5-25 ppt	0	0	0	0	0	"POLLOCK, JUVENILES, 0.5-25 ppt"	MA	41.59845	-70.288792	0	0
WAQUOIT BAY	POLLOCK	JUVENILES	>25 ppt	0.666666667	3	2.333333333	2	2	"POLLOCK, JUVENILES, >25 ppt"	MA	41.59845	-70.288792	2	0.003750586
WAQUOIT BAY	QUAHOG	JUVENILES	0.5-25 ppt	5	5	5	5	5	"QUAHOG, JUVENILES, 0.5-25 ppt"	MA	41.59845	-70.288792	5	0.009376465
WAQUOIT BAY	QUAHOG	JUVENILES	>25 ppt	5	5	5	5	5	"QUAHOG, JUVENILES, >25 ppt"	MA	41.59845	-70.288792	5	0.009376465
WAQUOIT BAY	RAINBOW SMELT	JUVENILES	0.5-25 ppt	2	2	2.666666667	3	2.416666667	"RAINBOW SMELT, JUVENILES, 0.5-25 ppt"	MA	41.59845	-70.288792	2.416666667	0.004531958
WAQUOIT BAY	RAINBOW SMELT	JUVENILES	>25 ppt	2	2	2	2	2	"RAINBOW SMELT, JUVENILES, >25 ppt"	MA	41.59845	-70.288792	2	0.003750586
WAQUOIT BAY	RED DRUM	JUVENILES	0.5-25 ppt	0	0	0	0	0	"RED DRUM, JUVENILES, 0.5-25 ppt"	MA	41.59845	-70.288792	0	0
WAQUOIT BAY	RED DRUM	JUVENILES	>25 ppt	0	0	0	0	0	"RED DRUM, JUVENILES, >25 ppt"	MA	41.59845	-70.288792	0	0
WAQUOIT BAY	RED HAKE	JUVENILES	0.5-25 ppt	0	0	0	0	0	"RED HAKE, JUVENILES, 0.5-25 ppt"	MA	41.59845	-70.288792	0	0
WAQUOIT BAY	RED HAKE	JUVENILES	>25 ppt	0	0	0	0	0	"RED HAKE, JUVENILES, >25 ppt"	MA	41.59845	-70.288792	0	0
WAQUOIT BAY	SCUP	JUVENILES	0.5-25 ppt	0	0.666666667	2	1.333333333	1	"SCUP, JUVENILES, 0.5-25 ppt"	MA	41.59845	-70.288792	1	0.001875293
WAQUOIT BAY	SCUP	JUVENILES	>25 ppt	0	0.666666667	3	3	1.666666667	"SCUP, JUVENILES, >25 ppt"	MA	41.59845	-70.288792	1.666666667	0.003125488
WAQUOIT BAY	SEVENSPINE BAY SHRIMP	JUVENILES	0.5-25 ppt	3.666666667	3	5	4	3.916666667	"SEVENSPINE BAY SHRIMP, JUVENILES, 0.5-25 ppt"	MA	41.59845	-70.288792	3.916666667	0.007344898
WAQUOIT BAY	SEVENSPINE BAY SHRIMP	JUVENILES	>25 ppt	3.666666667	3	5	4	3.916666667	"SEVENSPINE BAY SHRIMP, JUVENILES, >25 ppt"	MA	41.59845	-70.288792	3.916666667	0.007344898
WAQUOIT BAY	SHEEPSHEAD MINNOW	JUVENILES	0.5-25 ppt	3	3	3	3	3	"SHEEPSHEAD MINNOW, JUVENILES, 0.5-25 ppt"	MA	41.59845	-70.288792	3	0.005625879
WAQUOIT BAY	SHEEPSHEAD MINNOW	JUVENILES	>25 ppt	3	3	3	3	3	"SHEEPSHEAD MINNOW, JUVENILES, >25 ppt"	MA	41.59845	-70.288792	3	0.005625879
WAQUOIT BAY	SHORTNOSE STURGEON	JUVENILES	0.5-25 ppt	0	0	0	0	0	"SHORTNOSE STURGEON, JUVENILES, 0.5-25 ppt"	MA	41.59845	-70.288792	0	0
WAQUOIT BAY	SHORTNOSE STURGEON	JUVENILES	>25 ppt	0	0	0	0	0	"SHORTNOSE STURGEON, JUVENILES, >25 ppt"	MA	41.59845	-70.288792	0	0
WAQUOIT BAY	SILVERSIDES	JUVENILES	0.5-25 ppt	4	4	5	5	4.5	"SILVERSIDES, JUVENILES, 0.5-25 ppt"	MA	41.59845	-70.288792	4.5	0.008438819
WAQUOIT BAY	SILVERSIDES	JUVENILES	>25 ppt	4	4	5	5	4.5	"SILVERSIDES, JUVENILES, >25 ppt"	MA	41.59845	-70.288792	4.5	0.008438819
WAQUOIT BAY	SKATES	JUVENILES	0.5-25 ppt	0	0	0	0	0	"SKATES, JUVENILES, 0.5-25 ppt"	MA	41.59845	-70.288792	0	0
WAQUOIT BAY	SKATES	JUVENILES	>25 ppt	2	2	2	2	2	"SKATES, JUVENILES, >25 ppt"	MA	41.59845	-70.288792	2	0.003750586
WAQUOIT BAY	SOFTSHELL CLAM	JUVENILES	0.5-25 ppt	4	4	4	4	4	"SOFTSHELL CLAM, JUVENILES, 0.5-25 ppt"	MA	41.59845	-70.288792	4	0.007501172
WAQUOIT BAY	SOFTSHELL CLAM	JUVENILES	>25 ppt	4	4	4	4	4	"SOFTSHELL CLAM, JUVENILES, >25 ppt"	MA	41.59845	-70.288792	4	0.007501172
WAQUOIT BAY	SPOT	JUVENILES	0.5-25 ppt	0	0	0	0	0	"SPOT, JUVENILES, 0.5-25 ppt"	MA	41.59845	-70.288792	0	0
WAQUOIT BAY	SPOT	JUVENILES	>25 ppt	0	0	0	0	0	"SPOT, JUVENILES, >25 ppt"	MA	41.59845	-70.288792	0	0
WAQUOIT BAY	SPOTTED SEATROUT	JUVENILES	0.5-25 ppt	0	0	0	0	0	"SPOTTED SEATROUT, JUVENILES, 0.5-25 ppt"	MA	41.59845	-70.288792	0	0
WAQUOIT BAY	SPOTTED SEATROUT	JUVENILES	>25 ppt	0	0	0	0	0	"SPOTTED SEATROUT, JUVENILES, >25 ppt"	MA	41.59845	-70.288792	0	0
WAQUOIT BAY	STRIPED BASS	JUVENILES	0.5-25 ppt	0	1.333333333	2	2	1.333333333	"STRIPED BASS, JUVENILES, 0.5-25 ppt"	MA	41.59845	-70.288792	1.333333333	0.002500391
WAQUOIT BAY	STRIPED BASS	JUVENILES	>25 ppt	0	1.666666667	3	2.666666667	1.833333333	"STRIPED BASS, JUVENILES, >25 ppt"	MA	41.59845	-70.288792	1.833333333	0.003438037
WAQUOIT BAY	SUMMER FLOUNDER	JUVENILES	0.5-25 ppt	0	0.666666667	2	1.333333333	1	"SUMMER FLOUNDER, JUVENILES, 0.5-25 ppt"	MA	41.59845	-70.288792	1	0.001875293
WAQUOIT BAY	SUMMER FLOUNDER	JUVENILES	>25 ppt	0	0.666666667	3	2	1.416666667	"SUMMER FLOUNDER, JUVENILES, >25 ppt"	MA	41.59845	-70.288792	1.416666667	0.002656665
WAQUOIT BAY	TAUTOG	JUVENILES	0.5-25 ppt	0	2	3	3	2	"TAUTOG, JUVENILES, 0.5-25 ppt"	MA	41.59845	-70.288792	2	0.003750586
WAQUOIT BAY	TAUTOG	JUVENILES	>25 ppt	2	2.666666667	3.666666667	3.666666667	3	"TAUTOG, JUVENILES, >25 ppt"	MA	41.59845	-70.288792	3	0.005625879
WAQUOIT BAY	WEAKFISH	JUVENILES	0.5-25 ppt	0	0.666666667	2	1.333333333	1	"WEAKFISH, JUVENILES, 0.5-25 ppt"	MA	41.59845	-70.288792	1	0.001875293
WAQUOIT BAY	WEAKFISH	JUVENILES	>25 ppt	0	0.666666667	2	1.333333333	1	"WEAKFISH, JUVENILES, >25 ppt"	MA	41.59845	-70.288792	1	0.001875293
WAQUOIT BAY	WHITE PERCH	JUVENILES	0.5-25 ppt	2	2	2	2	2	"WHITE PERCH, JUVENILES, 0.5-25 ppt"	MA	41.59845	-70.288792	2	0.003750586
WAQUOIT BAY	WHITE PERCH	JUVENILES	>25 ppt	2	2	2	2	2	"WHITE PERCH, JUVENILES, >25 ppt"	MA	41.59845	-70.288792	2	0.003750586
WAQUOIT BAY	WINDOWPANE FLOUNDER	JUVENILES	0.5-25 ppt	3	3	3	3	3	"WINDOWPANE FLOUNDER, JUVENILES, 0.5-25 ppt"	MA	41.59845	-70.288792	3	0.005625879
WAQUOIT BAY	WINDOWPANE FLOUNDER	JUVENILES	>25 ppt	3	3	3	3	3	"WINDOWPANE FLOUNDER, JUVENILES, >25 ppt"	MA	41.59845	-70.288792	3	0.005625879
WAQUOIT BAY	WINTER FLOUNDER	JUVENILES	0.5-25 ppt	2	4.333333333	5	3.666666667	3.75	"WINTER FLOUNDER, JUVENILES, 0.5-25 ppt"	MA	41.59845	-70.288792	3.75	0.007032349
WAQUOIT BAY	WINTER FLOUNDER	JUVENILES	>25 ppt	2	4	5	4.333333333	3.833333333	"WINTER FLOUNDER, JUVENILES, >25 ppt"	MA	41.59845	-70.288792	3.833333333	0.007188623
WAQUOIT BAY	YELLOW PERCH	JUVENILES	0.5-25 ppt	0	0	0	0	0	"YELLOW PERCH, JUVENILES, 0.5-25 ppt"	MA	41.59845	-70.288792	0	0
WAQUOIT BAY	YELLOW PERCH	JUVENILES	>25 ppt	0	0	0	0	0	"YELLOW PERCH, JUVENILES, >25 ppt"	MA	41.59845	-70.288792	0	0
BOSTON HARBOR	ALEWIFE	LARVAE	0.5-25 ppt	0	0	0	0	0	"ALEWIFE, LARVAE, 0.5-25 ppt"	MA	42.335	-70.9815	0	0
BOSTON HARBOR	ALEWIFE	LARVAE	>25 ppt	0	0	0	0	0	"ALEWIFE, LARVAE, >25 ppt"	MA	42.335	-70.9815	0	0
BOSTON HARBOR	AMERICAN EEL	LARVAE	0.5-25 ppt	0	2	1	0	0.75	"AMERICAN EEL, LARVAE, 0.5-25 ppt"	MA	42.335	-70.9815	0.75	0.001024824
BOSTON HARBOR	AMERICAN EEL	LARVAE	>25 ppt	0	2.666666667	1	0	0.916666667	"AMERICAN EEL, LARVAE, >25 ppt"	MA	42.335	-70.9815	0.916666667	0.001252562
