SITE	SPECIES	TOTAL	TYPE	PTOLR	NATIVE_MBSS	TROPHIC_MBSS	SILT	PIRHALLA	FIBISTRATA	ACREAGE	LEN_SAMP	AVWID	TOTBIOM	Index.Name
GXTL-532-R-1111	PUMPKINSEED	13	SUNFISH	T	IY	IV	N	-0.37	EPIEDMONT	11478.00254	75	7.95	7793	MBSS.2005.Fish
GXTL-532-R-1111	REDBREAST SUNFISH	4	SUNFISH	NOTYPE	IY	GE	N	2.11	EPIEDMONT	11478.00254	75	7.95	7793	MBSS.2005.Fish
GXTL-532-R-1111	AMERICAN EEL	6	NOTYPE	NOTYPE	N	GE	N	1.43	EPIEDMONT	11478.00254	75	7.95	7793	MBSS.2005.Fish
GXTL-532-R-1111	ROSYSIDE DACE	10	OTHRCYPR	NOTYPE	N	IV	Y	3.04	EPIEDMONT	11478.00254	75	7.95	7793	MBSS.2005.Fish
GXTL-532-R-1111	CUTLIP MINNOW	43	OTHRCYPR	NOTYPE	N	IV	Y	3.83	EPIEDMONT	11478.00254	75	7.95	7793	MBSS.2005.Fish
GXTL-532-R-1111	TESSELLATED DARTER	118	DARTER	T	N	IV	N	1.8	EPIEDMONT	11478.00254	75	7.95	7793	MBSS.2005.Fish
GXTL-532-R-1111	MARGINED MADTOM	6	MADTOM	I	IY	IV	N	3.52	EPIEDMONT	11478.00254	75	7.95	7793	MBSS.2005.Fish
GXTL-532-R-1111	COMMON SHINER	43	SHINER	I	N	OM	Y	3.83	EPIEDMONT	11478.00254	75	7.95	7793	MBSS.2005.Fish
GXTL-532-R-1111	LARGEMOUTH BASS	16	NOTYPE	T	IC	TP	N	1.55	EPIEDMONT	11478.00254	75	7.95	7793	MBSS.2005.Fish
GXTL-532-R-1111	LONGNOSE DACE	3	OTHRCYPR	NOTYPE	N	OM	N	3.72	EPIEDMONT	11478.00254	75	7.95	7793	MBSS.2005.Fish
GXTL-532-R-1111	BLUEGILL	32	SUNFISH	T	IC	IV	N	0.63	EPIEDMONT	11478.00254	75	7.95	7793	MBSS.2005.Fish
GXTL-532-R-1111	BANDED KILLIFISH	15	NOTYPE	NOTYPE	N	IV	N	-0.52	EPIEDMONT	11478.00254	75	7.95	7793	MBSS.2005.Fish
GXTL-532-R-1111	BLACKNOSE DACE	16	OTHRCYPR	T	N	OM	N	1.81	EPIEDMONT	11478.00254	75	7.95	7793	MBSS.2005.Fish
GXTL-532-R-1111	SPOTTAIL SHINER	233	SHINER	I	N	OM	Y	3.46	EPIEDMONT	11478.00254	75	7.95	7793	MBSS.2005.Fish
GXTL-532-R-1111	SWALLOWTAIL SHINER	41	SHINER	NOTYPE	N	IV	Y	2	EPIEDMONT	11478.00254	75	7.95	7793	MBSS.2005.Fish
GXTL-532-R-1111	SATINFIN SHINER	3	SHINER	I	N	IV	N	2.98	EPIEDMONT	11478.00254	75	7.95	7793	MBSS.2005.Fish
ITME-445-X-1111	TESSELLATED DARTER	1	DARTER	T	N	IV	N	1.8	EPIEDMONT	1094.03	75	6.35	2566	MBSS.2005.Fish
ITME-445-X-1111	WHITE SUCKER	3	SUCKER	T	N	OM	Y	2.89	EPIEDMONT	1094.03	75	6.35	2566	MBSS.2005.Fish
ITME-445-X-1111	BLACKNOSE DACE	129	OTHRCYPR	T	N	OM	N	1.81	EPIEDMONT	1094.03	75	6.35	2566	MBSS.2005.Fish
ITME-445-X-1111	ROSYSIDE DACE	1	OTHRCYPR	NOTYPE	N	IV	Y	3.04	EPIEDMONT	1094.03	75	6.35	2566	MBSS.2005.Fish
ITME-445-X-1111	LONGNOSE DACE	73	OTHRCYPR	NOTYPE	N	OM	N	3.72	EPIEDMONT	1094.03	75	6.35	2566	MBSS.2005.Fish
ITME-445-X-1111	FATHEAD MINNOW	1	OTHRCYPR	NOTYPE	I	OM	N	0.44	EPIEDMONT	1094.03	75	6.35	2566	MBSS.2005.Fish
ITME-445-X-1111	CUTLIP MINNOW	5	OTHRCYPR	NOTYPE	N	IV	Y	3.83	EPIEDMONT	1094.03	75	6.35	2566	MBSS.2005.Fish
ITME-445-X-1111	BLUE RIDGE SCULPIN	589	SCULPIN	I	N	IS	Y	0	EPIEDMONT	1094.03	75	6.35	2566	MBSS.2005.Fish
ITME-445-X-1111	AMERICAN EEL	5	NOTYPE	NOTYPE	N	GE	N	1.43	EPIEDMONT	1094.03	75	6.35	2566	MBSS.2005.Fish
ITME-445-X-1111	CREEK CHUB	2	OTHRCYPR	T	N	GE	Y	1.87	EPIEDMONT	1094.03	75	6.35	2566	MBSS.2005.Fish
ITME-532-X-1111	TESSELLATED DARTER	6	DARTER	T	N	IV	N	1.8	EPIEDMONT	4469.33	75	4.55	3094	MBSS.2005.Fish
ITME-532-X-1111	LONGNOSE DACE	88	OTHRCYPR	NOTYPE	N	OM	N	3.72	EPIEDMONT	4469.33	75	4.55	3094	MBSS.2005.Fish
ITME-532-X-1111	ROCK BASS	3	SUNFISH	NOTYPE	IC	GE	Y	3.06	EPIEDMONT	4469.33	75	4.55	3094	MBSS.2005.Fish
ITME-532-X-1111	YELLOW BULLHEAD	5	NOTYPE	NOTYPE	N	OM	N	1.62	EPIEDMONT	4469.33	75	4.55	3094	MBSS.2005.Fish
ITME-532-X-1111	WHITE SUCKER	2	SUCKER	T	N	OM	Y	2.89	EPIEDMONT	4469.33	75	4.55	3094	MBSS.2005.Fish
ITME-532-X-1111	ROSYSIDE DACE	1	OTHRCYPR	NOTYPE	N	IV	Y	3.04	EPIEDMONT	4469.33	75	4.55	3094	MBSS.2005.Fish
ITME-532-X-1111	RIVER CHUB	35	OTHRCYPR	I	N	OM	Y	3.89	EPIEDMONT	4469.33	75	4.55	3094	MBSS.2005.Fish
ITME-532-X-1111	MARGINED MADTOM	2	MADTOM	I	IY	IV	N	3.52	EPIEDMONT	4469.33	75	4.55	3094	MBSS.2005.Fish
ITME-532-X-1111	CUTLIP MINNOW	9	OTHRCYPR	NOTYPE	N	IV	Y	3.83	EPIEDMONT	4469.33	75	4.55	3094	MBSS.2005.Fish
ITME-532-X-1111	CREEK CHUB	5	OTHRCYPR	T	N	GE	Y	1.87	EPIEDMONT	4469.33	75	4.55	3094	MBSS.2005.Fish
ITME-532-X-1111	COMMON SHINER	4	SHINER	I	N	OM	Y	3.83	EPIEDMONT	4469.33	75	4.55	3094	MBSS.2005.Fish
ITME-532-X-1111	BLUNTNOSE MINNOW	3	OTHRCYPR	T	N	OM	N	2.24	EPIEDMONT	4469.33	75	4.55	3094	MBSS.2005.Fish
ITME-532-X-1111	BLUE RIDGE SCULPIN	67	SCULPIN	I	N	IS	Y	0	EPIEDMONT	4469.33	75	4.55	3094	MBSS.2005.Fish
ITME-532-X-1111	BLACKNOSE DACE	11	OTHRCYPR	T	N	OM	N	1.81	EPIEDMONT	4469.33	75	4.55	3094	MBSS.2005.Fish
ITME-532-X-1111	AMERICAN EEL	12	NOTYPE	NOTYPE	N	GE	N	1.43	EPIEDMONT	4469.33	75	4.55	3094	MBSS.2005.Fish
ITME-532-X-1111	CENTRAL STONEROLLER	4	OTHRCYPR	I	N	AL	Y	3.66	EPIEDMONT	4469.33	75	4.55	3094	MBSS.2005.Fish
ITME-532-X-1111	REDBREAST SUNFISH	2	SUNFISH	NOTYPE	IY	GE	N	2.11	EPIEDMONT	4469.33	75	4.55	3094	MBSS.2005.Fish
ITME-546-X-1111	SPOTTAIL SHINER	1	SHINER	I	N	OM	Y	3.46	EPIEDMONT	6356.35	75	6.425	7760	MBSS.2005.Fish
ITME-546-X-1111	LONGNOSE DACE	117	OTHRCYPR	NOTYPE	N	OM	N	3.72	EPIEDMONT	6356.35	75	6.425	7760	MBSS.2005.Fish
ITME-546-X-1111	REDBREAST SUNFISH	3	SUNFISH	NOTYPE	IY	GE	N	2.11	EPIEDMONT	6356.35	75	6.425	7760	MBSS.2005.Fish
ITME-546-X-1111	ROCK BASS	5	SUNFISH	NOTYPE	IC	GE	Y	3.06	EPIEDMONT	6356.35	75	6.425	7760	MBSS.2005.Fish
ITME-546-X-1111	YELLOW BULLHEAD	15	NOTYPE	NOTYPE	N	OM	N	1.62	EPIEDMONT	6356.35	75	6.425	7760	MBSS.2005.Fish
ITME-546-X-1111	WHITE SUCKER	95	SUCKER	T	N	OM	Y	2.89	EPIEDMONT	6356.35	75	6.425	7760	MBSS.2005.Fish
ITME-546-X-1111	TESSELLATED DARTER	157	DARTER	T	N	IV	N	1.8	EPIEDMONT	6356.35	75	6.425	7760	MBSS.2005.Fish
ITME-546-X-1111	ROSYSIDE DACE	112	OTHRCYPR	NOTYPE	N	IV	Y	3.04	EPIEDMONT	6356.35	75	6.425	7760	MBSS.2005.Fish
ITME-546-X-1111	GREEN SUNFISH	2	SUNFISH	T	IC	GE	N	2.52	EPIEDMONT	6356.35	75	6.425	7760	MBSS.2005.Fish
ITME-546-X-1111	MARGINED MADTOM	6	MADTOM	I	IY	IV	N	3.52	EPIEDMONT	6356.35	75	6.425	7760	MBSS.2005.Fish
ITME-546-X-1111	SMALLMOUTH BASS	1	NOTYPE	NOTYPE	IC	TP	N	3.77	EPIEDMONT	6356.35	75	6.425	7760	MBSS.2005.Fish
ITME-546-X-1111	ROSYFACE SHINER	1	SHINER	NOTYPE	N	IV	Y	3.93	EPIEDMONT	6356.35	75	6.425	7760	MBSS.2005.Fish
ITME-546-X-1111	BLUE RIDGE SCULPIN	761	SCULPIN	I	N	IS	Y	0	EPIEDMONT	6356.35	75	6.425	7760	MBSS.2005.Fish
ITME-546-X-1111	RIVER CHUB	9	OTHRCYPR	I	N	OM	Y	3.89	EPIEDMONT	6356.35	75	6.425	7760	MBSS.2005.Fish
ITME-546-X-1111	FATHEAD MINNOW	6	OTHRCYPR	NOTYPE	I	OM	N	0.44	EPIEDMONT	6356.35	75	6.425	7760	MBSS.2005.Fish
ITME-546-X-1111	BLACKNOSE DACE	279	OTHRCYPR	T	N	OM	N	1.81	EPIEDMONT	6356.35	75	6.425	7760	MBSS.2005.Fish
ITME-546-X-1111	BLUNTNOSE MINNOW	49	OTHRCYPR	T	N	OM	N	2.24	EPIEDMONT	6356.35	75	6.425	7760	MBSS.2005.Fish
ITME-546-X-1111	CENTRAL STONEROLLER	41	OTHRCYPR	I	N	AL	Y	3.66	EPIEDMONT	6356.35	75	6.425	7760	MBSS.2005.Fish
ITME-546-X-1111	CREEK CHUB	3	OTHRCYPR	T	N	GE	Y	1.87	EPIEDMONT	6356.35	75	6.425	7760	MBSS.2005.Fish
ITME-546-X-1111	CUTLIP MINNOW	97	OTHRCYPR	NOTYPE	N	IV	Y	3.83	EPIEDMONT	6356.35	75	6.425	7760	MBSS.2005.Fish
ITME-546-X-1111	AMERICAN EEL	14	NOTYPE	NOTYPE	N	GE	N	1.43	EPIEDMONT	6356.35	75	6.425	7760	MBSS.2005.Fish
ITME-511-X-1111	WHITE SUCKER	8	SUCKER	T	N	OM	Y	2.89	EPIEDMONT	1163.5	75	6.625	3068	MBSS.2005.Fish
ITME-511-X-1111	TESSELLATED DARTER	95	DARTER	T	N	IV	N	1.8	EPIEDMONT	1163.5	75	6.625	3068	MBSS.2005.Fish
ITME-511-X-1111	CENTRAL STONEROLLER	9	OTHRCYPR	I	N	AL	Y	3.66	EPIEDMONT	1163.5	75	6.625	3068	MBSS.2005.Fish
ITME-511-X-1111	BLUE RIDGE SCULPIN	468	SCULPIN	I	N	IS	Y	0	EPIEDMONT	1163.5	75	6.625	3068	MBSS.2005.Fish
ITME-511-X-1111	BLUEGILL	2	SUNFISH	T	IC	IV	N	0.63	EPIEDMONT	1163.5	75	6.625	3068	MBSS.2005.Fish
ITME-511-X-1111	LONGNOSE DACE	36	OTHRCYPR	NOTYPE	N	OM	N	3.72	EPIEDMONT	1163.5	75	6.625	3068	MBSS.2005.Fish
ITME-511-X-1111	CREEK CHUB	30	OTHRCYPR	T	N	GE	Y	1.87	EPIEDMONT	1163.5	75	6.625	3068	MBSS.2005.Fish
ITME-511-X-1111	AMERICAN EEL	4	NOTYPE	NOTYPE	N	GE	N	1.43	EPIEDMONT	1163.5	75	6.625	3068	MBSS.2005.Fish
ITME-511-X-1111	GOLDEN SHINER	2	OTHRCYPR	T	N	OM	N	-2.01	EPIEDMONT	1163.5	75	6.625	3068	MBSS.2005.Fish
ITME-511-X-1111	BLACKNOSE DACE	466	OTHRCYPR	T	N	OM	N	1.81	EPIEDMONT	1163.5	75	6.625	3068	MBSS.2005.Fish
ITME-511-X-1111	ROSYSIDE DACE	43	OTHRCYPR	NOTYPE	N	IV	Y	3.04	EPIEDMONT	1163.5	75	6.625	3068	MBSS.2005.Fish
ITME-511-X-1111	SWALLOWTAIL SHINER	1	SHINER	NOTYPE	N	IV	Y	2	EPIEDMONT	1163.5	75	6.625	3068	MBSS.2005.Fish
ITME-511-X-1111	NORTHERN HOGSUCKER	2	SUCKER	I	N	IV	Y	3.81	EPIEDMONT	1163.5	75	6.625	3068	MBSS.2005.Fish
ITME-834-X-1111	PUMPKINSEED	1	SUNFISH	T	IY	IV	N	-0.37	EPIEDMONT	195370.53	75	20.775	15276	MBSS.2005.Fish
ITME-834-X-1111	WARMOUTH	1	SUNFISH	NOTYPE	N	GE	N	0	EPIEDMONT	195370.53	75	20.775	15276	MBSS.2005.Fish
ITME-834-X-1111	YELLOW BULLHEAD	6	NOTYPE	NOTYPE	N	OM	N	1.62	EPIEDMONT	195370.53	75	20.775	15276	MBSS.2005.Fish
ITME-834-X-1111	STRIPED BASS	1	NOTYPE	NOTYPE	N	TP	N	0	EPIEDMONT	195370.53	75	20.775	15276	MBSS.2005.Fish
ITME-834-X-1111	TESSELLATED DARTER	1	DARTER	T	N	IV	N	1.8	EPIEDMONT	195370.53	75	20.775	15276	MBSS.2005.Fish
ITME-834-X-1111	BLACK CRAPPIE	3	SUNFISH	NOTYPE	IC	GE	N	0	EPIEDMONT	195370.53	75	20.775	15276	MBSS.2005.Fish
ITME-834-X-1111	YELLOW PERCH	2	NOTYPE	NOTYPE	IY	GE	N	1.65	EPIEDMONT	195370.53	75	20.775	15276	MBSS.2005.Fish
ITME-834-X-1111	CUTLIP MINNOW	3	OTHRCYPR	NOTYPE	N	IV	Y	3.83	EPIEDMONT	195370.53	75	20.775	15276	MBSS.2005.Fish
ITME-834-X-1111	MARGINED MADTOM	9	MADTOM	I	IY	IV	N	3.52	EPIEDMONT	195370.53	75	20.775	15276	MBSS.2005.Fish
ITME-834-X-1111	ROCK BASS	4	SUNFISH	NOTYPE	IC	GE	Y	3.06	EPIEDMONT	195370.53	75	20.775	15276	MBSS.2005.Fish
ITME-834-X-1111	AMERICAN EEL	100	NOTYPE	NOTYPE	N	GE	N	1.43	EPIEDMONT	195370.53	75	20.775	15276	MBSS.2005.Fish
ITME-834-X-1111	CYPRINELLA SP.	11	SHINER	I	N	IV	N	0	EPIEDMONT	195370.53	75	20.775	15276	MBSS.2005.Fish
ITME-834-X-1111	FALLFISH	4	OTHRCYPR	I	N	GE	Y	2.51	EPIEDMONT	195370.53	75	20.775	15276	MBSS.2005.Fish
ITME-834-X-1111	BLUEGILL	51	SUNFISH	T	IC	IV	N	0.63	EPIEDMONT	195370.53	75	20.775	15276	MBSS.2005.Fish
ITME-834-X-1111	COMMON CARP	1	OTHRCYPR	NOTYPE	I	OM	N	0	EPIEDMONT	195370.53	75	20.775	15276	MBSS.2005.Fish
ITME-834-X-1111	RIVER CHUB	17	OTHRCYPR	I	N	OM	Y	3.89	EPIEDMONT	195370.53	75	20.775	15276	MBSS.2005.Fish
ITME-834-X-1111	WHITE SUCKER	21	SUCKER	T	N	OM	Y	2.89	EPIEDMONT	195370.53	75	20.775	15276	MBSS.2005.Fish
ITME-834-X-1111	CENTRAL STONEROLLER	3	OTHRCYPR	I	N	AL	Y	3.66	EPIEDMONT	195370.53	75	20.775	15276	MBSS.2005.Fish
ITME-834-X-1111	LARGEMOUTH BASS	1	NOTYPE	T	IC	TP	N	1.55	EPIEDMONT	195370.53	75	20.775	15276	MBSS.2005.Fish
ITME-834-X-1111	REDBREAST SUNFISH	89	SUNFISH	NOTYPE	IY	GE	N	2.11	EPIEDMONT	195370.53	75	20.775	15276	MBSS.2005.Fish
ITME-834-X-1111	SEA LAMPREY	12	LAMPREY	I	N	FF	N	2.83	EPIEDMONT	195370.53	75	20.775	15276	MBSS.2005.Fish
ITME-834-X-1111	NORTHERN HOGSUCKER	23	SUCKER	I	N	IV	Y	3.81	EPIEDMONT	195370.53	75	20.775	15276	MBSS.2005.Fish
ITME-834-X-1111	COMMON SHINER	26	SHINER	I	N	OM	Y	3.83	EPIEDMONT	195370.53	75	20.775	15276	MBSS.2005.Fish
ITME-834-X-1111	CATFISH (UNKNOWN)	1						NA	EPIEDMONT	195370.53	75	20.775	15276	MBSS.2005.Fish
ITME-834-X-1111	GREEN SUNFISH	1	SUNFISH	T	IC	GE	N	2.52	EPIEDMONT	195370.53	75	20.775	15276	MBSS.2005.Fish
ITME-834-X-1111	SMALLMOUTH BASS	16	NOTYPE	NOTYPE	IC	TP	N	3.77	EPIEDMONT	195370.53	75	20.775	15276	MBSS.2005.Fish
ITME-835-X-1111	ROSYFACE SHINER	9	SHINER	NOTYPE	N	IV	Y	3.93	EPIEDMONT	192607.28	75	14.65	8351	MBSS.2005.Fish
ITME-835-X-1111	ROCK BASS	1	SUNFISH	NOTYPE	IC	GE	Y	3.06	EPIEDMONT	192607.28	75	14.65	8351	MBSS.2005.Fish
ITME-835-X-1111	BANDED KILLIFISH	1	NOTYPE	NOTYPE	N	IV	N	-0.52	EPIEDMONT	192607.28	75	14.65	8351	MBSS.2005.Fish
ITME-835-X-1111	CREEK CHUB	3	OTHRCYPR	T	N	GE	Y	1.87	EPIEDMONT	192607.28	75	14.65	8351	MBSS.2005.Fish
ITME-835-X-1111	CENTRAL STONEROLLER	5	OTHRCYPR	I	N	AL	Y	3.66	EPIEDMONT	192607.28	75	14.65	8351	MBSS.2005.Fish
ITME-835-X-1111	WHITE SUCKER	1	SUCKER	T	N	OM	Y	2.89	EPIEDMONT	192607.28	75	14.65	8351	MBSS.2005.Fish
ITME-835-X-1111	TESSELLATED DARTER	10	DARTER	T	N	IV	N	1.8	EPIEDMONT	192607.28	75	14.65	8351	MBSS.2005.Fish
ITME-835-X-1111	SWALLOWTAIL SHINER	4	SHINER	NOTYPE	N	IV	Y	2	EPIEDMONT	192607.28	75	14.65	8351	MBSS.2005.Fish
ITME-835-X-1111	RIVER CHUB	118	OTHRCYPR	I	N	OM	Y	3.89	EPIEDMONT	192607.28	75	14.65	8351	MBSS.2005.Fish
ITME-835-X-1111	AMERICAN EEL	40	NOTYPE	NOTYPE	N	GE	N	1.43	EPIEDMONT	192607.28	75	14.65	8351	MBSS.2005.Fish
ITME-835-X-1111	BLACKNOSE DACE	3	OTHRCYPR	T	N	OM	N	1.81	EPIEDMONT	192607.28	75	14.65	8351	MBSS.2005.Fish
ITME-835-X-1111	MARGINED MADTOM	10	MADTOM	I	IY	IV	N	3.52	EPIEDMONT	192607.28	75	14.65	8351	MBSS.2005.Fish
ITME-835-X-1111	COMMON SHINER	7	SHINER	I	N	OM	Y	3.83	EPIEDMONT	192607.28	75	14.65	8351	MBSS.2005.Fish
ITME-835-X-1111	REDBREAST SUNFISH	34	SUNFISH	NOTYPE	IY	GE	N	2.11	EPIEDMONT	192607.28	75	14.65	8351	MBSS.2005.Fish
ITME-835-X-1111	CUTLIP MINNOW	2	OTHRCYPR	NOTYPE	N	IV	Y	3.83	EPIEDMONT	192607.28	75	14.65	8351	MBSS.2005.Fish
ITME-835-X-1111	SMALLMOUTH BASS	5	NOTYPE	NOTYPE	IC	TP	N	3.77	EPIEDMONT	192607.28	75	14.65	8351	MBSS.2005.Fish
ITME-835-X-1111	CYPRINELLA SP.	24	SHINER	I	N	IV	N	0	EPIEDMONT	192607.28	75	14.65	8351	MBSS.2005.Fish
ITME-835-X-1111	LONGNOSE DACE	8	OTHRCYPR	NOTYPE	N	OM	N	3.72	EPIEDMONT	192607.28	75	14.65	8351	MBSS.2005.Fish
ITME-835-X-1111	BLUE RIDGE SCULPIN	2	SCULPIN	I	N	IS	Y	0	EPIEDMONT	192607.28	75	14.65	8351	MBSS.2005.Fish
ITME-835-X-1111	NORTHERN HOGSUCKER	6	SUCKER	I	N	IV	Y	3.81	EPIEDMONT	192607.28	75	14.65	8351	MBSS.2005.Fish
ITME-835-X-1111	SPOTTAIL SHINER	1	SHINER	I	N	OM	Y	3.46	EPIEDMONT	192607.28	75	14.65	8351	MBSS.2005.Fish
ITME-843-X-1111	SHIELD DARTER	4	DARTER	I	N	IS	Y	2.97	EPIEDMONT	177784.57	75	33.8	14859	MBSS.2005.Fish
ITME-843-X-1111	SMALLMOUTH BASS	45	NOTYPE	NOTYPE	IC	TP	N	3.77	EPIEDMONT	177784.57	75	33.8	14859	MBSS.2005.Fish
ITME-843-X-1111	SWALLOWTAIL SHINER	158	SHINER	NOTYPE	N	IV	Y	2	EPIEDMONT	177784.57	75	33.8	14859	MBSS.2005.Fish
ITME-843-X-1111	TESSELLATED DARTER	36	DARTER	T	N	IV	N	1.8	EPIEDMONT	177784.57	75	33.8	14859	MBSS.2005.Fish
ITME-843-X-1111	YELLOW BULLHEAD	2	NOTYPE	NOTYPE	N	OM	N	1.62	EPIEDMONT	177784.57	75	33.8	14859	MBSS.2005.Fish
ITME-843-X-1111	RIVER CHUB	152	OTHRCYPR	I	N	OM	Y	3.89	EPIEDMONT	177784.57	75	33.8	14859	MBSS.2005.Fish
ITME-843-X-1111	AMERICAN EEL	46	NOTYPE	NOTYPE	N	GE	N	1.43	EPIEDMONT	177784.57	75	33.8	14859	MBSS.2005.Fish
ITME-843-X-1111	WHITE SUCKER	15	SUCKER	T	N	OM	Y	2.89	EPIEDMONT	177784.57	75	33.8	14859	MBSS.2005.Fish
ITME-843-X-1111	CYPRINELLA SP.	82	SHINER	I	N	IV	N	0	EPIEDMONT	177784.57	75	33.8	14859	MBSS.2005.Fish
ITME-843-X-1111	BANDED KILLIFISH	12	NOTYPE	NOTYPE	N	IV	N	-0.52	EPIEDMONT	177784.57	75	33.8	14859	MBSS.2005.Fish
ITME-843-X-1111	BLACKNOSE DACE	1	OTHRCYPR	T	N	OM	N	1.81	EPIEDMONT	177784.57	75	33.8	14859	MBSS.2005.Fish
ITME-843-X-1111	BLUE RIDGE SCULPIN	152	SCULPIN	I	N	IS	Y	0	EPIEDMONT	177784.57	75	33.8	14859	MBSS.2005.Fish
ITME-843-X-1111	BLUNTNOSE MINNOW	120	OTHRCYPR	T	N	OM	N	2.24	EPIEDMONT	177784.57	75	33.8	14859	MBSS.2005.Fish
ITME-843-X-1111	CENTRAL STONEROLLER	1	OTHRCYPR	I	N	AL	Y	3.66	EPIEDMONT	177784.57	75	33.8	14859	MBSS.2005.Fish
ITME-843-X-1111	COMMON SHINER	26	SHINER	I	N	OM	Y	3.83	EPIEDMONT	177784.57	75	33.8	14859	MBSS.2005.Fish
ITME-843-X-1111	ROSYFACE SHINER	76	SHINER	NOTYPE	N	IV	Y	3.93	EPIEDMONT	177784.57	75	33.8	14859	MBSS.2005.Fish
ITME-843-X-1111	CUTLIP MINNOW	37	OTHRCYPR	NOTYPE	N	IV	Y	3.83	EPIEDMONT	177784.57	75	33.8	14859	MBSS.2005.Fish
ITME-843-X-1111	SEA LAMPREY	2	LAMPREY	I	N	FF	N	2.83	EPIEDMONT	177784.57	75	33.8	14859	MBSS.2005.Fish
ITME-843-X-1111	LONGNOSE DACE	11	OTHRCYPR	NOTYPE	N	OM	N	3.72	EPIEDMONT	177784.57	75	33.8	14859	MBSS.2005.Fish
ITME-843-X-1111	MARGINED MADTOM	26	MADTOM	I	IY	IV	N	3.52	EPIEDMONT	177784.57	75	33.8	14859	MBSS.2005.Fish
ITME-843-X-1111	NORTHERN HOGSUCKER	139	SUCKER	I	N	IV	Y	3.81	EPIEDMONT	177784.57	75	33.8	14859	MBSS.2005.Fish
ITME-843-X-1111	REDBREAST SUNFISH	57	SUNFISH	NOTYPE	IY	GE	N	2.11	EPIEDMONT	177784.57	75	33.8	14859	MBSS.2005.Fish
ITME-843-X-1111	ROCK BASS	10	SUNFISH	NOTYPE	IC	GE	Y	3.06	EPIEDMONT	177784.57	75	33.8	14859	MBSS.2005.Fish
ITME-843-X-1111	CREEK CHUB	1	OTHRCYPR	T	N	GE	Y	1.87	EPIEDMONT	177784.57	75	33.8	14859	MBSS.2005.Fish
ITME-844-X-1111	BLUNTNOSE MINNOW	127	OTHRCYPR	T	N	OM	N	2.24	EPIEDMONT	166012.11	75	23.4	12610	MBSS.2005.Fish
ITME-844-X-1111	SPOTFIN SHINER	1	SHINER	I	N	IV	N	3.38	EPIEDMONT	166012.11	75	23.4	12610	MBSS.2005.Fish
ITME-844-X-1111	YELLOW BULLHEAD	1	NOTYPE	NOTYPE	N	OM	N	1.62	EPIEDMONT	166012.11	75	23.4	12610	MBSS.2005.Fish
ITME-844-X-1111	WHITE SUCKER	8	SUCKER	T	N	OM	Y	2.89	EPIEDMONT	166012.11	75	23.4	12610	MBSS.2005.Fish
ITME-844-X-1111	BLUE RIDGE SCULPIN	76	SCULPIN	I	N	IS	Y	0	EPIEDMONT	166012.11	75	23.4	12610	MBSS.2005.Fish
ITME-844-X-1111	SWALLOWTAIL SHINER	54	SHINER	NOTYPE	N	IV	Y	2	EPIEDMONT	166012.11	75	23.4	12610	MBSS.2005.Fish
ITME-844-X-1111	AMERICAN EEL	142	NOTYPE	NOTYPE	N	GE	N	1.43	EPIEDMONT	166012.11	75	23.4	12610	MBSS.2005.Fish
ITME-844-X-1111	SMALLMOUTH BASS	20	NOTYPE	NOTYPE	IC	TP	N	3.77	EPIEDMONT	166012.11	75	23.4	12610	MBSS.2005.Fish
ITME-844-X-1111	SHIELD DARTER	9	DARTER	I	N	IS	Y	2.97	EPIEDMONT	166012.11	75	23.4	12610	MBSS.2005.Fish
ITME-844-X-1111	ROCK BASS	11	SUNFISH	NOTYPE	IC	GE	Y	3.06	EPIEDMONT	166012.11	75	23.4	12610	MBSS.2005.Fish
ITME-844-X-1111	RIVER CHUB	71	OTHRCYPR	I	N	OM	Y	3.89	EPIEDMONT	166012.11	75	23.4	12610	MBSS.2005.Fish
ITME-844-X-1111	REDBREAST SUNFISH	86	SUNFISH	NOTYPE	IY	GE	N	2.11	EPIEDMONT	166012.11	75	23.4	12610	MBSS.2005.Fish
ITME-844-X-1111	CENTRAL STONEROLLER	13	OTHRCYPR	I	N	AL	Y	3.66	EPIEDMONT	166012.11	75	23.4	12610	MBSS.2005.Fish
ITME-844-X-1111	TESSELLATED DARTER	25	DARTER	T	N	IV	N	1.8	EPIEDMONT	166012.11	75	23.4	12610	MBSS.2005.Fish
ITME-844-X-1111	NORTHERN HOGSUCKER	18	SUCKER	I	N	IV	Y	3.81	EPIEDMONT	166012.11	75	23.4	12610	MBSS.2005.Fish
ITME-844-X-1111	BLUEGILL	3	SUNFISH	T	IC	IV	N	0.63	EPIEDMONT	166012.11	75	23.4	12610	MBSS.2005.Fish
ITME-844-X-1111	COMMON SHINER	7	SHINER	I	N	OM	Y	3.83	EPIEDMONT	166012.11	75	23.4	12610	MBSS.2005.Fish
ITME-844-X-1111	CUTLIP MINNOW	60	OTHRCYPR	NOTYPE	N	IV	Y	3.83	EPIEDMONT	166012.11	75	23.4	12610	MBSS.2005.Fish
ITME-844-X-1111	CYPRINELLA SP.	203	SHINER	I	N	IV	N	0	EPIEDMONT	166012.11	75	23.4	12610	MBSS.2005.Fish
ITME-844-X-1111	LARGEMOUTH BASS	1	NOTYPE	T	IC	TP	N	1.55	EPIEDMONT	166012.11	75	23.4	12610	MBSS.2005.Fish
